"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11230","동대문구","10500","답십리동","1","대지","1002","0000","청계한신휴플러스","20260110","131000","59.74","0.000000","7","","","2010","아파트","중개거래","서울 도봉구"
"2026","11290","성북구","11400","삼선동4가","1","대지","0073","0000","코오롱","20260110","75000","59.94","0.000000","11","","","1999","아파트","중개거래","서울 성북구"
"2026","11740","강동구","10900","천호동","1","대지","0237","0000","한신아파트","20260110","73500","82.08","0.000000","11","","","1991","아파트","중개거래","서울 강동구"
"2026","11440","마포구","12200","합정동","1","대지","0434","0031","합정한강타운","20260110","49800","48.93","30.000000","2","","","2008","연립다세대","중개거래","서울 마포구"
"2026","11500","강서구","10200","등촌동","1","대지","0510","0002","한울팰리스","20260110","23500","23.84","11.000000","8","","","2017","연립다세대","중개거래","서울 강서구"
"2026","11215","광진구","10100","중곡동","1","대지","0074","0059","초원빌라(74-59)","20260110","21500","44.8","32.000000","1","","","1991","연립다세대","중개거래","서울 광진구"
"2026","11350","노원구","10300","공릉동","1","대지","0091","0000","청솔아파트8","20260110","76000","84.83","0.000000","5","","","2000","아파트","중개거래","서울 노원구"
"2026","11500","강서구","10200","등촌동","1","대지","0642","0000","제일(코오롱)","20260110","66000","59.99","0.000000","5","","","1999","아파트","중개거래","서울 강서구"
"2026","11200","성동구","10900","금호동1가","1","대지","0057","0000","(57-0)","20260110","24500","33.75","14.000000","3","","","1993","연립다세대","중개거래","서울 성동구"
"2026","11590","동작구","10700","사당동","1","대지","0169","0032","현대","20260110","97000","59.96","0.000000","9","","","1991","아파트","중개거래","서울 동작구"
"2026","11230","동대문구","10900","휘경동","1","대지","0057","0000","주공2","20260110","46500","39.97","0.000000","17","","","2001","아파트","중개거래","서울 동대문구"
"2026","11410","서대문구","12000","남가좌동","1","대지","0377","0000","DMC래미안클라시스","20260110","95000","59.59","0.000000","8","","","2000","아파트","중개거래","서울 서대문구"
"2026","11530","구로구","10800","오류동","1","대지","0048","0002","칸타빌레 8차","20260110","14500","17.3","27.400000","9","","","2022","오피스텔","중개거래","서울 구로구"
"2026","11530","구로구","10200","구로동","1","대지","0103","0011","한솔로이젠트","20260110","12900","29.4","37.430000","11","","","2006","오피스텔","중개거래","서울 구로구"
"2026","11410","서대문구","11000","북아현동","1","대지","0123","0082","파인빌라","20260110","131100","28.96","17.000000","2","","","2000","연립다세대","중개거래","서울 서대문구"
"2026","11110","종로구","17500","숭인동","1","대지","0310","0000","종로대우디오빌","20260110","17500","30.17","41.040000","12","","","2004","오피스텔","중개거래","서울 종로구"
"2026","11500","강서구","10300","화곡동","1","대지","0918","0015","(918-15)","20260110","9500","35.05","43.890000","2","","","1997","오피스텔","중개거래","서울 강서구"
"2026","11350","노원구","10300","공릉동","1","대지","0081","0000","태강아파트(아이파크)","20260110","63900","59.38","0.000000","9","","","1999","아파트","중개거래","서울 노원구"
"2026","11170","용산구","13000","이태원동","1","대지","0124","0002","파르테논빌라","20260110","123000","93.84","64.000000","4","","","2001","연립다세대","중개거래","서울 용산구"
"2026","11410","서대문구","11900","북가좌동","1","대지","0481","0000","DMC래미안e편한세상","20260110","147000","84.95","0.000000","22","","","2012","아파트","중개거래","서울 서대문구"
"2026","11290","성북구","13300","정릉동","1","대지","1020","0000","정릉우성아파트 101~105동","20260110","60000","59.97","0.000000","2","","","2000","아파트","중개거래","서울 성북구"
"2026","11545","금천구","10200","독산동","1","대지","1093","0004","한신아파트","20260110","63500","89.46","0.000000","2","","","1991","아파트","중개거래","서울 금천구"
"2026","11680","강남구","11000","압구정동","1","대지","0369","0001","현대1차(12,13,21,22,31,32,33동)","20260110","700000","131.48","0.000000","10","","","1976","아파트","중개거래","서울 강남구, 서울 영등포구"
"2026","11500","강서구","10500","마곡동","1","대지","0716","0000","한솔솔파크","20260110","100000","59.81","0.000000","8","","","2005","아파트","중개거래","서울 강서구"
"2026","11290","성북구","13300","정릉동","1","대지","0239","0000","정릉풍림아이원","20260110","63700","60","0.000000","8","","","2005","아파트","중개거래","서울 강북구, 서울 성북구"
"2026","11200","성동구","10800","응봉동","1","대지","0265","0108","(265-108)","20260110","38000","53.2","26.000000","1","","","1998","연립다세대","중개거래","서울 성동구"
"2026","11620","관악구","10100","봉천동","1","대지","0861","0007","CO-OP RESIDENCE/서울대입구","20260110","18000","26.67","38.110000","9","","20260112","2005","오피스텔","중개거래","서울 관악구"
"2026","11740","강동구","10900","천호동","1","대지","0164","0070","하이브2","20260110","15000","13.5","0.000000","11","","","2013","아파트","중개거래","서울 강동구"
"2026","11710","송파구","11300","거여동","1","대지","0362","0000","현대1차","20260110","120000","74.83","0.000000","2","","","1992","아파트","중개거래","서울 송파구"
"2026","11200","성동구","10900","금호동1가","1","대지","0141","0000","(141-0)","20260110","40000","49.38","18.000000","1","","","1996","연립다세대","중개거래","서울 성동구"
"2026","11710","송파구","10100","잠실동","1","대지","0027","0000","주공아파트 5단지","20260110","407500","76.5","0.000000","15","","","1978","아파트","중개거래","서울 강남구, 서울 송파구"
"2026","11650","서초구","10200","양재동","1","대지","0275","0004","트윈타워","20260110","15000","24.07","24.070000","11","","","1991","오피스텔","중개거래","서울 서초구"
"2026","11290","성북구","13800","장위동","1","대지","0316","0005","참누리아파트","20260110","74000","84.98","0.000000","7","","","2006","아파트","중개거래","서울 성북구"
"2026","11680","강남구","10800","논현동","1","대지","0263","0012","케아하우스13차","20260110","29000","23.65","13.000000","4","","","2019","연립다세대","중개거래","서울 강남구"
"2026","11710","송파구","10100","잠실동","1","대지","0019","0000","잠실엘스","20260110","335000","84.8","0.000000","12","","","2008","아파트","중개거래","서울 송파구"
"2026","11530","구로구","10200","구로동","1","대지","1280","0000","한신휴플러스(1280-0)","20260110","63000","50.17","0.000000","5","","","2007","아파트","중개거래","서울 구로구"
"2026","11350","노원구","10200","월계동","1","대지","0018","0000","한진한화그랑빌","20260110","115000","139.08","0.000000","18","","","2002","아파트","중개거래","서울 노원구"
"2026","11170","용산구","10900","청파동1가","1","대지","0097","0024","(97-24)","20260110","60000","38.88","30.000000","-1","","","1987","연립다세대","중개거래","서울 용산구"
"2026","11320","도봉구","10700","창동","1","대지","0316","0000","창동주공2단지","20260110","35500","45.9","0.000000","2","","","1990","아파트","중개거래","서울 도봉구"
"2026","11620","관악구","10100","봉천동","1","대지","0882","0004","케이타워 오피스텔","20260110","10500","18.24","23.840000","3","","","2010","오피스텔","중개거래","서울 관악구"
"2026","11710","송파구","10100","잠실동","1","대지","0019","0000","잠실엘스","20260110","309500","59.96","0.000000","11","","","2008","아파트","중개거래","서울 송파구"
"2026","11215","광진구","10100","중곡동","1","대지","0189","0028","중앙팰리스","20260110","28500","55.25","18.000000","5","","","2010","연립다세대","중개거래","서울 광진구"
"2026","11740","강동구","10100","명일동","1","대지","0054","0000","한양","20260110","184000","84.92","0.000000","9","","","1986","아파트","중개거래","서울 강동구"
"2026","11290","성북구","11000","동소문동7가","1","대지","0023","0000","한신플러스C","20260110","86800","84.95","0.000000","4","","","2004","아파트","중개거래","서울 성북구"
"2026","11710","송파구","10700","가락동","1","대지","0913","0000","헬리오시티","20260110","275000","84.99","0.000000","1","","","2018","아파트","중개거래","서울 송파구"
"2026","11740","강동구","10500","길동","1","대지","0470","0000","현대1","20260110","87000","84.87","0.000000","1","","","1996","아파트","중개거래","서울 강동구"
"2026","11170","용산구","10900","청파동1가","1","대지","0001","0080","청파블루빌","20260110","103000","52.19","31.000000","1","","","2008","연립다세대","중개거래","서울 용산구"
"2026","11470","양천구","10200","목동","1","대지","0535","0027","진명하이츠","20260110","44000","61.41","34.000000","2","","","2009","연립다세대","중개거래","서울 양천구"
"2026","11200","성동구","11100","금호동3가","1","대지","1115","0000","하이츠빌","20260110","60000","29.3","33.000000","4","","","2016","연립다세대","중개거래","서울 성동구"
"2026","11140","중구","16300","흥인동","1","대지","0013","0001","청계천 두산위브더제니스","20260110","38000","46.23","62.864700","26","","","2014","오피스텔","중개거래","서울 중구"
"2026","11350","노원구","10400","하계동","1","대지","0273","0000","장미(시영6)","20260110","51000","39.78","0.000000","10","","","1989","아파트","중개거래","서울 노원구"
